x y
699.754 1141.45
699.941 1141.38
700.128 1141.3
700.315 1141.23
700.502 1141.16
700.689 1141.09
700.876 1141.02
701.063 1140.95
701.249 1140.88
701.436 1140.81
701.623 1140.73
701.81 1140.66
701.997 1140.59
702.184 1140.52
702.371 1140.45
702.557 1140.38
702.744 1140.31
702.931 1140.23
703.118 1140.16
703.305 1140.09
703.492 1140.02
703.678 1139.95
703.865 1139.88
716.938 1136.45
717.135 1136.41
717.332 1136.38
717.529 1136.35
717.727 1136.31
717.924 1136.28
718.121 1136.25
718.318 1136.22
718.515 1136.18
718.713 1136.15
718.91 1136.12
719.107 1136.08
719.304 1136.05
719.501 1136.02
719.699 1135.98
719.896 1135.95
720.093 1135.92
720.29 1135.88
720.488 1135.85
720.685 1135.82
720.882 1135.78
721.079 1135.75
721.276 1135.72
721.474 1135.68
721.671 1135.65
721.868 1135.62
722.065 1135.58
722.263 1135.55
722.46 1135.52
722.657 1135.48
722.854 1135.45
723.051 1135.42
723.249 1135.38
723.446 1135.35
723.643 1135.32
723.84 1135.28
724.037 1135.25
724.235 1135.22
724.432 1135.18
724.629 1135.15
724.826 1135.12
725.023 1135.08
725.221 1135.05
725.418 1135.02
725.615 1134.98
725.812 1134.95
726.01 1134.92
726.207 1134.88
726.404 1134.85
726.601 1134.82
726.798 1134.79
726.996 1134.75
727.193 1134.72
727.39 1134.69
727.587 1134.65
727.785 1134.62
727.982 1134.59
728.179 1134.55
728.376 1134.52
728.573 1134.49
728.771 1134.45
728.968 1134.42
729.165 1134.39
729.362 1134.35
729.559 1134.32
729.757 1134.29
729.954 1134.25
730.151 1134.22
730.348 1134.19
730.546 1134.15
730.743 1134.12
730.94 1134.09
731.137 1134.05
731.334 1134.02
731.532 1133.99
731.729 1133.95
731.926 1133.92
732.123 1133.89
732.321 1133.85
732.518 1133.82
732.715 1133.79
732.912 1133.75
733.109 1133.72
733.307 1133.69
733.504 1133.65
733.701 1133.62
733.898 1133.59
734.095 1133.55
734.293 1133.52
734.49 1133.49
734.687 1133.46
734.884 1133.42
735.081 1133.39
735.279 1133.36
735.476 1133.32
735.673 1133.29
735.87 1133.26
736.068 1133.22
736.265 1133.19
736.462 1133.16
736.659 1133.12
736.856 1133.09
737.054 1133.06
737.251 1133.02
737.448 1132.99
737.645 1132.96
737.843 1132.92
738.04 1132.89
738.237 1132.86
738.434 1132.82
738.631 1132.79
738.829 1132.76
739.026 1132.72
739.223 1132.69
739.42 1132.66
739.618 1132.62
739.815 1132.59
740.012 1132.56
740.209 1132.52
740.406 1132.49
740.604 1132.46
740.801 1132.42
740.998 1132.39
741.195 1132.36
741.392 1132.32
741.59 1132.29
741.787 1132.26
741.984 1132.22
742.181 1132.19
742.379 1132.16
742.576 1132.12
742.773 1132.09
742.97 1132.06
743.167 1132.03
743.365 1131.99
743.562 1131.96
743.759 1131.93
743.956 1131.89
744.153 1131.86
744.351 1131.83
744.548 1131.79
744.745 1131.76
744.942 1131.73
745.14 1131.69
745.337 1131.66
745.534 1131.63
745.731 1131.59
745.928 1131.56
746.126 1131.53
746.323 1131.49
746.52 1131.46
746.717 1131.43
746.914 1131.39
759.397 1130.25
759.597 1130.24
759.797 1130.24
759.997 1130.23
760.197 1130.23
760.397 1130.22
760.597 1130.22
760.797 1130.21
760.997 1130.2
761.197 1130.2
761.397 1130.19
761.597 1130.19
761.797 1130.18
761.997 1130.18
762.196 1130.17
762.396 1130.17
762.596 1130.16
762.796 1130.16
762.996 1130.15
763.196 1130.15
763.396 1130.14
763.596 1130.13
763.796 1130.13
763.996 1130.12
764.196 1130.12
764.396 1130.11
764.596 1130.11
764.796 1130.1
764.995 1130.1
765.195 1130.09
765.395 1130.09
765.595 1130.08
765.795 1130.08
765.995 1130.07
766.195 1130.06
766.395 1130.06
766.595 1130.05
766.795 1130.05
766.995 1130.04
767.195 1130.04
767.395 1130.03
767.595 1130.03
767.794 1130.02
767.994 1130.02
768.194 1130.01
768.394 1130.01
768.594 1130
768.794 1129.99
768.994 1129.99
769.194 1129.98
769.394 1129.98
769.594 1129.97
769.794 1129.97
769.994 1129.96
770.194 1129.96
770.394 1129.95
770.593 1129.95
770.793 1129.94
770.993 1129.94
771.193 1129.93
771.393 1129.92
771.593 1129.92
771.793 1129.91
771.993 1129.91
772.193 1129.9
772.393 1129.9
772.593 1129.89
772.793 1129.89
772.993 1129.88
773.193 1129.88
773.392 1129.87
773.592 1129.87
773.792 1129.86
773.992 1129.85
774.192 1129.85
774.392 1129.84
774.592 1129.84
774.792 1129.83
774.992 1129.83
775.192 1129.82
775.392 1129.82
775.592 1129.81
775.792 1129.81
775.992 1129.8
776.192 1129.8
776.391 1129.79
776.591 1129.78
776.791 1129.78
776.991 1129.77
777.191 1129.77
777.391 1129.76
777.591 1129.76
777.791 1129.75
777.991 1129.75
778.191 1129.74
778.391 1129.74
778.591 1129.73
778.791 1129.73
778.99 1129.72
779.19 1129.71
779.39 1129.71
779.59 1129.7
789.56 1129.47
789.76 1129.46
789.96 1129.46
790.16 1129.45
790.36 1129.45
790.559 1129.45
790.759 1129.44
790.959 1129.44
791.159 1129.43
791.359 1129.43
791.559 1129.42
791.759 1129.42
791.959 1129.42
792.159 1129.41
792.359 1129.41
792.559 1129.4
792.759 1129.4
792.959 1129.39
793.159 1129.39
793.359 1129.39
793.559 1129.38
793.759 1129.38
793.959 1129.37
794.159 1129.37
794.359 1129.37
794.559 1129.36
794.759 1129.36
794.959 1129.35
795.158 1129.35
795.358 1129.34
795.558 1129.34
795.758 1129.34
795.958 1129.33
796.158 1129.33
796.358 1129.32
796.558 1129.32
796.758 1129.32
796.958 1129.31
797.158 1129.31
797.358 1129.3
797.558 1129.3
797.758 1129.29
797.958 1129.29
798.158 1129.29
798.358 1129.28
798.558 1129.28
798.758 1129.27
798.958 1129.27
799.158 1129.27
799.358 1129.26
799.558 1129.26
799.758 1129.25
799.958 1129.25
800.157 1129.24
800.357 1129.24
800.557 1129.24
800.757 1129.23
800.957 1129.23
801.157 1129.22
801.357 1129.22
801.557 1129.22
801.757 1129.21
801.957 1129.21
802.157 1129.2
802.357 1129.2
802.557 1129.19
802.757 1129.19
802.957 1129.19
803.157 1129.18
803.357 1129.18
803.557 1129.17
803.757 1129.17
803.957 1129.17
804.157 1129.16
804.357 1129.16
804.557 1129.15
804.756 1129.15
804.956 1129.14
805.156 1129.14
805.356 1129.14
805.556 1129.13
805.756 1129.13
805.956 1129.12
806.156 1129.12
806.356 1129.11
806.556 1129.11
806.756 1129.11
806.956 1129.1
807.156 1129.1
807.356 1129.09
807.556 1129.09
807.756 1129.09
807.956 1129.08
808.156 1129.08
808.356 1129.07
808.556 1129.07
808.756 1129.06
808.956 1129.06
809.156 1129.06
809.355 1129.05
809.555 1129.05
809.755 1129.04
820.973 1128.93
821.173 1128.93
821.373 1128.93
821.573 1128.93
821.773 1128.93
821.973 1128.93
822.173 1128.93
822.373 1128.93
822.573 1128.93
822.773 1128.93
822.973 1128.93
823.173 1128.92
823.373 1128.92
823.573 1128.92
823.773 1128.92
823.973 1128.92
824.173 1128.92
824.373 1128.92
824.573 1128.92
824.773 1128.92
824.973 1128.92
825.173 1128.92
825.373 1128.92
825.573 1128.92
825.773 1128.92
825.973 1128.92
826.173 1128.92
826.373 1128.92
826.573 1128.92
826.773 1128.92
826.973 1128.92
827.173 1128.92
827.373 1128.92
827.573 1128.92
827.773 1128.92
827.973 1128.92
828.173 1128.92
828.373 1128.92
828.573 1128.92
828.773 1128.92
828.973 1128.92
829.173 1128.92
829.373 1128.92
829.573 1128.92
829.773 1128.92
829.973 1128.92
830.173 1128.92
830.373 1128.92
830.573 1128.92
830.773 1128.92
830.973 1128.92
831.173 1128.92
831.373 1128.92
831.573 1128.92
831.773 1128.92
831.973 1128.92
832.173 1128.92
832.373 1128.92
832.573 1128.92
832.773 1128.92
832.973 1128.92
833.173 1128.92
833.373 1128.92
833.573 1128.92
833.773 1128.92
833.973 1128.92
834.173 1128.92
834.373 1128.92
834.573 1128.92
834.773 1128.92
834.973 1128.92
835.173 1128.92
835.373 1128.92
835.573 1128.92
835.773 1128.92
835.973 1128.92
836.173 1128.92
836.373 1128.92
836.573 1128.92
836.773 1128.92
836.973 1128.92
837.173 1128.92
837.373 1128.92
837.573 1128.92
837.773 1128.92
837.973 1128.92
838.173 1128.92
838.373 1128.92
838.573 1128.91
838.773 1128.91
838.973 1128.91
839.173 1128.91
839.373 1128.91
839.573 1128.91
839.773 1128.91
839.973 1128.91
840.173 1128.91
840.373 1128.91
840.573 1128.91
840.773 1128.91
840.973 1128.91
841.173 1128.91
848.266 1128.9
848.466 1128.9
848.666 1128.9
848.866 1128.9
849.066 1128.9
849.266 1128.9
849.466 1128.89
849.666 1128.89
849.866 1128.89
850.066 1128.89
850.266 1128.89
850.466 1128.89
850.666 1128.89
850.866 1128.89
851.066 1128.89
851.266 1128.89
851.466 1128.89
851.666 1128.89
851.866 1128.89
852.066 1128.89
852.266 1128.89
852.466 1128.88
852.666 1128.88
852.866 1128.88
853.066 1128.88
853.266 1128.88
853.466 1128.88
853.666 1128.88
853.866 1128.88
854.066 1128.88
854.266 1128.88
854.466 1128.88
854.666 1128.88
854.866 1128.88
855.066 1128.88
855.266 1128.87
855.466 1128.87
855.666 1128.87
855.866 1128.87
856.066 1128.87
856.266 1128.87
856.466 1128.87
856.666 1128.87
856.866 1128.87
857.066 1128.87
857.266 1128.87
857.466 1128.87
857.666 1128.87
857.866 1128.87
858.066 1128.87
858.266 1128.86
858.466 1128.86
858.666 1128.86
858.866 1128.86
859.066 1128.86
859.266 1128.86
859.466 1128.86
859.666 1128.86
859.866 1128.86
860.066 1128.86
860.266 1128.86
860.466 1128.86
860.666 1128.86
860.866 1128.86
861.066 1128.86
861.266 1128.85
861.466 1128.85
861.666 1128.85
861.866 1128.85
862.066 1128.85
862.266 1128.85
862.466 1128.85
862.666 1128.85
862.866 1128.85
863.066 1128.85
863.266 1128.85
863.466 1128.85
863.666 1128.85
863.866 1128.85
864.066 1128.85
864.266 1128.84
864.466 1128.84
864.666 1128.84
864.866 1128.84
865.066 1128.84
865.266 1128.84
865.466 1128.84
865.666 1128.84
865.866 1128.84
866.066 1128.84
866.266 1128.84
866.466 1128.84
866.666 1128.84
866.866 1128.84
867.066 1128.83
867.266 1128.83
867.466 1128.83
867.666 1128.83
867.866 1128.83
868.066 1128.83
868.266 1128.83
868.466 1128.83
868.666 1128.83
868.866 1128.83
869.066 1128.83
869.266 1128.83
869.466 1128.83
869.666 1128.83
869.866 1128.83
870.066 1128.82
870.266 1128.82
870.466 1128.82
870.666 1128.82
870.866 1128.82
871.066 1128.82
871.266 1128.82
871.466 1128.82
871.666 1128.82
871.866 1128.82
872.066 1128.82
872.266 1128.82
872.466 1128.82
872.666 1128.82
872.866 1128.82
873.066 1128.81
873.266 1128.81
873.466 1128.81
873.666 1128.81
873.866 1128.81
874.066 1128.81
874.266 1128.81
874.466 1128.81
874.666 1128.81
874.866 1128.81
875.085 1128.81
875.285 1128.81
875.485 1128.81
875.685 1128.81
875.885 1128.81
876.085 1128.81
876.285 1128.81
876.485 1128.81
876.685 1128.81
876.885 1128.81
877.085 1128.81
877.285 1128.81
877.485 1128.81
877.685 1128.81
877.885 1128.81
878.085 1128.81
878.285 1128.81
878.485 1128.81
878.685 1128.81
878.885 1128.81
879.085 1128.81
879.285 1128.81
879.485 1128.81
879.685 1128.81
879.885 1128.81
880.085 1128.81
880.285 1128.81
880.485 1128.81
880.685 1128.81
880.885 1128.81
881.085 1128.81
881.285 1128.81
881.485 1128.81
881.685 1128.81
881.885 1128.81
882.085 1128.81
882.285 1128.81
882.485 1128.81
882.685 1128.81
882.885 1128.81
883.085 1128.81
883.285 1128.81
883.485 1128.81
883.685 1128.81
883.885 1128.81
884.085 1128.81
884.285 1128.81
884.485 1128.81
884.685 1128.81
884.885 1128.81
885.085 1128.81
885.285 1128.8
885.485 1128.8
885.685 1128.8
885.885 1128.8
886.085 1128.8
886.285 1128.8
886.485 1128.8
886.685 1128.8
886.885 1128.8
887.085 1128.8
887.285 1128.8
887.485 1128.8
887.685 1128.8
887.885 1128.8
888.085 1128.8
888.285 1128.8
888.485 1128.8
888.685 1128.8
888.885 1128.8
889.085 1128.8
889.285 1128.8
889.485 1128.8
889.685 1128.8
889.885 1128.8
890.085 1128.8
890.285 1128.8
890.485 1128.8
890.685 1128.8
890.885 1128.8
891.085 1128.8
891.285 1128.8
891.485 1128.8
891.685 1128.8
891.885 1128.8
892.085 1128.8
892.285 1128.8
892.485 1128.8
892.685 1128.8
892.885 1128.8
893.085 1128.8
893.285 1128.8
893.485 1128.8
893.685 1128.8
893.885 1128.8
894.085 1128.8
894.285 1128.8
894.485 1128.8
894.685 1128.8
894.885 1128.8
895.085 1128.8
895.285 1128.8
895.485 1128.8
895.685 1128.8
895.885 1128.8
896.085 1128.8
896.285 1128.8
896.485 1128.8
896.685 1128.8
896.885 1128.8
897.085 1128.8
897.285 1128.8
897.485 1128.8
897.685 1128.8
897.885 1128.8
898.085 1128.8
898.285 1128.8
898.485 1128.8
898.685 1128.8
898.885 1128.8
899.085 1128.8
899.285 1128.8
899.485 1128.8
899.685 1128.8
899.885 1128.8
900.085 1128.8
900.285 1128.8
900.485 1128.8
900.685 1128.8
900.885 1128.8
901.085 1128.8
901.285 1128.8
901.485 1128.8
901.685 1128.8
901.885 1128.8
902.085 1128.8
902.285 1128.8
902.485 1128.8
902.685 1128.8
902.885 1128.8
903.085 1128.8
903.285 1128.8
903.485 1128.8
903.685 1128.8
903.885 1128.8
904.085 1128.8
904.285 1128.8
904.485 1128.8
904.685 1128.8
904.885 1128.8
905.085 1128.8
905.338 1128.8
905.538 1128.8
905.738 1128.8
905.938 1128.8
906.138 1128.81
906.338 1128.81
906.538 1128.81
906.738 1128.81
906.938 1128.81
907.138 1128.81
907.338 1128.82
907.538 1128.82
907.738 1128.82
907.938 1128.82
908.138 1128.82
908.338 1128.83
908.538 1128.83
908.738 1128.83
908.938 1128.83
909.138 1128.83
909.338 1128.83
909.538 1128.84
909.738 1128.84
909.938 1128.84
910.138 1128.84
910.338 1128.84
910.538 1128.84
910.738 1128.85
910.938 1128.85
911.138 1128.85
911.338 1128.85
911.538 1128.85
911.738 1128.85
911.938 1128.86
912.138 1128.86
912.338 1128.86
912.538 1128.86
912.738 1128.86
912.938 1128.86
913.138 1128.87
913.338 1128.87
913.538 1128.87
913.738 1128.87
913.938 1128.87
914.138 1128.88
914.338 1128.88
914.538 1128.88
914.738 1128.88
914.938 1128.88
915.138 1128.88
915.338 1128.89
915.538 1128.89
915.738 1128.89
915.938 1128.89
916.138 1128.89
916.338 1128.89
916.538 1128.9
916.738 1128.9
916.938 1128.9
917.138 1128.9
917.338 1128.9
917.538 1128.9
917.738 1128.91
917.938 1128.91
918.138 1128.91
918.338 1128.91
918.538 1128.91
918.738 1128.91
918.938 1128.92
919.138 1128.92
919.338 1128.92
919.538 1128.92
919.738 1128.92
919.938 1128.93
920.138 1128.93
920.338 1128.93
920.538 1128.93
920.738 1128.93
920.938 1128.93
921.138 1128.94
921.338 1128.94
921.538 1128.94
921.738 1128.94
921.938 1128.94
922.138 1128.94
922.338 1128.95
922.538 1128.95
922.738 1128.95
922.938 1128.95
923.138 1128.95
923.338 1128.95
923.538 1128.96
923.738 1128.96
923.938 1128.96
924.138 1128.96
924.338 1128.96
924.538 1128.96
924.738 1128.97
924.938 1128.97
925.138 1128.97
925.338 1128.97
925.538 1128.97
925.738 1128.98
925.938 1128.98
926.138 1128.98
926.338 1128.98
926.538 1128.98
926.738 1128.98
926.938 1128.99
927.138 1128.99
927.338 1128.99
927.538 1128.99
927.738 1128.99
927.938 1128.99
928.138 1129
928.338 1129
928.538 1129
928.738 1129
928.938 1129
929.138 1129
929.338 1129.01
942.037 1129.79
942.236 1129.81
942.435 1129.84
942.634 1129.86
942.833 1129.88
943.031 1129.9
943.23 1129.92
943.429 1129.95
943.628 1129.97
943.827 1129.99
944.026 1130.01
944.224 1130.03
944.423 1130.05
944.622 1130.08
944.821 1130.1
945.02 1130.12
945.218 1130.14
945.417 1130.16
945.616 1130.18
945.815 1130.21
946.014 1130.23
946.212 1130.25
946.411 1130.27
946.61 1130.29
946.809 1130.32
947.008 1130.34
947.207 1130.36
947.405 1130.38
947.604 1130.4
947.803 1130.42
948.002 1130.45
948.201 1130.47
948.399 1130.49
948.598 1130.51
948.797 1130.53
948.996 1130.55
949.195 1130.58
949.394 1130.6
949.592 1130.62
949.791 1130.64
949.99 1130.66
950.189 1130.69
950.388 1130.71
950.586 1130.73
950.785 1130.75
950.984 1130.77
951.183 1130.79
951.382 1130.82
951.58 1130.84
951.779 1130.86
951.978 1130.88
952.177 1130.9
952.376 1130.92
952.575 1130.95
952.773 1130.97
952.972 1130.99
953.171 1131.01
953.37 1131.03
953.569 1131.06
953.767 1131.08
953.966 1131.1
954.165 1131.12
954.364 1131.14
954.563 1131.16
954.761 1131.19
954.96 1131.21
955.159 1131.23
955.358 1131.25
955.557 1131.27
955.756 1131.29
955.954 1131.32
956.153 1131.34
956.352 1131.36
956.551 1131.38
956.75 1131.4
956.948 1131.43
957.147 1131.45
957.346 1131.47
957.545 1131.49
957.744 1131.51
957.942 1131.53
958.141 1131.56
958.34 1131.58
958.539 1131.6
958.738 1131.62
958.937 1131.64
959.135 1131.66
959.334 1131.69
959.533 1131.71
959.732 1131.73
959.931 1131.75
960.129 1131.77
960.328 1131.8
960.527 1131.82
960.726 1131.84
960.925 1131.86
961.124 1131.88
961.322 1131.9
961.521 1131.93
961.72 1131.95
961.919 1131.97
962.118 1131.99
970.213 1133.41
970.408 1133.46
970.603 1133.5
970.798 1133.54
970.993 1133.59
971.188 1133.63
971.383 1133.68
971.578 1133.72
971.773 1133.77
971.967 1133.81
972.162 1133.86
972.357 1133.9
972.552 1133.95
972.747 1133.99
972.942 1134.04
973.137 1134.08
973.332 1134.13
973.527 1134.17
973.722 1134.22
973.917 1134.26
974.112 1134.31
974.307 1134.35
974.502 1134.39
974.697 1134.44
974.891 1134.48
975.086 1134.53
975.281 1134.57
975.476 1134.62
975.671 1134.66
975.866 1134.71
976.061 1134.75
976.256 1134.8
976.451 1134.84
976.646 1134.89
976.841 1134.93
977.036 1134.98
977.231 1135.02
977.426 1135.07
977.621 1135.11
977.816 1135.16
978.011 1135.2
978.205 1135.25
978.4 1135.29
978.595 1135.33
978.79 1135.38
978.985 1135.42
979.18 1135.47
979.375 1135.51
979.57 1135.56
979.765 1135.6
979.96 1135.65
980.155 1135.69
980.35 1135.74
980.545 1135.78
980.74 1135.83
980.935 1135.87
981.129 1135.92
981.324 1135.96
981.519 1136.01
981.714 1136.05
981.909 1136.1
982.104 1136.14
982.299 1136.18
982.494 1136.23
982.689 1136.27
982.884 1136.32
983.079 1136.36
983.274 1136.41
983.469 1136.45
983.664 1136.5
983.859 1136.54
984.053 1136.59
984.248 1136.63
984.443 1136.68
984.638 1136.72
984.833 1136.77
985.028 1136.81
985.223 1136.86
985.418 1136.9
985.613 1136.95
985.808 1136.99
986.003 1137.03
986.198 1137.08
986.393 1137.12
986.587 1137.17
986.782 1137.21
986.977 1137.26
987.172 1137.3
987.367 1137.35
987.562 1137.39
987.757 1137.44
987.952 1137.48
988.147 1137.53
988.342 1137.57
988.537 1137.62
988.732 1137.66
988.927 1137.71
989.122 1137.75
989.317 1137.8
989.511 1137.84
989.706 1137.88
989.901 1137.93
990.096 1137.97
990.291 1138.02
990.486 1138.06
990.681 1138.11
990.876 1138.15
991.071 1138.2
991.266 1138.24
991.461 1138.29
991.656 1138.33
991.851 1138.38
992.046 1138.42
992.241 1138.47
992.436 1138.51
992.63 1138.56
992.825 1138.6
993.02 1138.65
993.215 1138.69
993.41 1138.74
993.605 1138.78
993.8 1138.82
993.995 1138.87
994.19 1138.91
994.385 1138.96
994.58 1139
994.775 1139.05
994.97 1139.09
995.165 1139.14
995.359 1139.18
995.554 1139.23
995.749 1139.27
995.944 1139.32
996.139 1139.36
999.164 1140.45
999.349 1140.52
999.533 1140.6
999.718 1140.68
999.902 1140.76
1000.09 1140.83
1000.27 1140.91
1000.46 1140.99
1000.64 1141.06
1000.82 1141.14
1001.01 1141.22
1001.19 1141.3
1001.38 1141.37
1001.56 1141.45
1001.75 1141.53
1001.93 1141.61
1002.11 1141.68
1002.3 1141.76
1002.48 1141.84
1002.67 1141.92
1002.85 1141.99
1003.04 1142.07
1003.22 1142.15
1003.41 1142.23
1003.59 1142.3
1003.77 1142.38
1003.96 1142.46
1004.14 1142.54
1004.33 1142.61
1004.51 1142.69
1004.7 1142.77
1004.88 1142.85
1005.06 1142.92
1005.25 1143
1005.43 1143.08
1005.62 1143.15
1005.8 1143.23
1005.99 1143.31
1006.17 1143.39
1006.36 1143.46
1006.54 1143.54
1006.72 1143.62
1006.91 1143.7
1007.09 1143.77
1007.28 1143.85
1007.46 1143.93
1007.65 1144.01
1007.83 1144.08
1008.02 1144.16
1008.2 1144.24
1008.38 1144.32
1008.57 1144.39
1008.75 1144.47
1008.94 1144.55
1009.12 1144.63
1009.31 1144.7
1009.49 1144.78
1009.67 1144.86
1009.86 1144.94
1010.04 1145.01
1010.23 1145.09
1010.41 1145.17
1010.6 1145.24
1010.78 1145.32
1010.97 1145.4
1011.15 1145.48
1011.33 1145.55
1011.52 1145.63
1011.7 1145.71
1011.89 1145.79
1012.07 1145.86
1012.26 1145.94
1012.44 1146.02
1012.62 1146.1
1012.81 1146.17
1012.99 1146.25
1013.18 1146.33
1013.36 1146.41
1013.55 1146.48
1013.73 1146.56
1013.92 1146.64
1014.1 1146.72
1014.28 1146.79
1014.47 1146.87
1014.65 1146.95
1014.84 1147.03
1015.02 1147.1
1015.21 1147.18
1015.39 1147.26
1015.58 1147.33
1015.76 1147.41
1015.94 1147.49
1016.13 1147.57
1016.31 1147.64
1016.5 1147.72
1016.68 1147.8
1016.87 1147.88
1017.05 1147.95
1017.24 1148.03
1017.42 1148.11
1017.6 1148.19
1017.79 1148.26
1017.97 1148.34
1018.16 1148.42
1018.34 1148.5
1018.53 1148.57
1018.71 1148.65
1018.89 1148.73
1019.08 1148.81
1019.26 1148.88
1019.45 1148.96
1019.63 1149.04
1019.82 1149.12
1020 1149.19
1020.19 1149.27
1020.37 1149.35
1020.55 1149.42
1020.74 1149.5
1020.92 1149.58
1021.11 1149.66
1021.29 1149.73
1021.48 1149.81
1021.66 1149.89
1021.85 1149.97
1022.03 1150.04
1022.21 1150.12
1022.4 1150.2
1022.58 1150.28
1022.77 1150.35
1022.95 1150.43
1023.14 1150.51
1023.32 1150.59
1023.51 1150.66
1023.69 1150.74
1023.87 1150.82
1024.06 1150.9
1024.24 1150.97
1024.43 1151.05
1024.61 1151.13
1024.8 1151.21
1024.98 1151.28
1025.16 1151.36
1025.35 1151.44
1025.53 1151.52
1025.72 1151.59
1025.9 1151.67
1026.09 1151.75
1026.27 1151.82
1026.46 1151.9
1026.64 1151.98
1026.82 1152.06
1027.01 1152.13
1027.19 1152.21
1027.58 1152.37
1027.77 1152.45
1027.95 1152.52
1028.14 1152.6
1028.32 1152.68
1028.51 1152.75
1028.7 1152.83
1028.88 1152.9
1029.07 1152.98
1029.25 1153.05
1029.44 1153.13
1029.62 1153.2
1029.81 1153.28
1029.99 1153.36
1030.18 1153.43
1030.36 1153.51
1030.55 1153.58
1030.73 1153.66
1030.92 1153.73
1031.1 1153.81
1031.29 1153.88
1031.47 1153.96
1031.66 1154.04
1031.84 1154.11
1032.03 1154.19
1032.21 1154.26
1032.4 1154.34
1032.58 1154.41
1032.77 1154.49
1032.95 1154.57
1033.14 1154.64
1033.32 1154.72
1033.51 1154.79
1033.69 1154.87
1033.88 1154.94
1034.06 1155.02
1034.25 1155.09
1034.44 1155.17
1034.62 1155.25
1034.81 1155.32
1034.99 1155.4
1035.18 1155.47
1035.36 1155.55
1035.55 1155.62
1035.73 1155.7
1035.92 1155.77
1036.1 1155.85
1036.29 1155.93
1036.47 1156
1036.66 1156.08
1036.84 1156.15
1037.03 1156.23
1037.21 1156.3
1037.4 1156.38
1037.58 1156.45
1037.77 1156.53
1037.95 1156.61
1038.14 1156.68
1038.32 1156.76
1038.51 1156.83
1038.69 1156.91
1038.88 1156.98
1039.06 1157.06
1039.25 1157.14
1039.43 1157.21
1039.62 1157.29
1039.8 1157.36
1039.99 1157.44
1040.17 1157.51
1040.36 1157.59
1040.55 1157.66
1040.73 1157.74
1040.92 1157.82
1041.1 1157.89
1041.29 1157.97
1041.47 1158.04
1041.66 1158.12
1041.84 1158.19
1042.03 1158.27
1042.21 1158.34
1042.4 1158.42
1042.58 1158.5
1042.77 1158.57
1042.95 1158.65
1043.14 1158.72
1043.32 1158.8
1043.51 1158.87
1043.69 1158.95
1043.88 1159.03
1044.06 1159.1
1044.25 1159.18
1044.43 1159.25
1044.62 1159.33
1044.8 1159.4
1044.99 1159.48
1045.17 1159.55
1045.36 1159.63
1045.54 1159.71
1045.73 1159.78
1045.92 1159.86
1046.1 1159.93
1046.29 1160.01
1046.47 1160.08
1046.66 1160.16
1046.84 1160.23
1047.03 1160.31
1047.21 1160.39
1047.4 1160.46
1047.58 1160.54
1047.77 1160.61
1047.95 1160.69
1048.14 1160.76
1048.32 1160.84
1048.51 1160.92
1048.69 1160.99
1048.88 1161.07
1049.06 1161.14
1049.25 1161.22
1049.43 1161.29
1049.62 1161.37
1049.8 1161.44
1049.99 1161.52
1050.17 1161.6
1050.36 1161.67
1050.54 1161.75
1050.73 1161.82
1050.91 1161.9
1051.1 1161.97
1051.28 1162.05
1051.47 1162.12
1051.65 1162.2
1051.84 1162.28
1052.02 1162.35
1052.21 1162.43
1052.39 1162.5
1052.58 1162.58
1052.76 1162.65
1052.95 1162.73
1053.14 1162.8
1053.32 1162.88
1053.51 1162.96
1053.69 1163.03
1053.88 1163.11
1054.06 1163.18
1054.25 1163.26
1054.43 1163.33
1054.62 1163.41
1054.8 1163.49
1054.99 1163.56
1055.17 1163.64
1055.36 1163.71
1055.54 1163.79
1055.73 1163.86
1055.91 1163.94
1057.89 1164.76
1058.08 1164.84
1058.26 1164.91
1058.45 1164.99
1058.63 1165.07
1058.82 1165.14
1059 1165.22
1059.19 1165.3
1059.37 1165.38
1059.55 1165.45
1059.74 1165.53
1059.92 1165.61
1060.11 1165.68
1060.29 1165.76
1060.48 1165.84
1060.66 1165.92
1060.85 1165.99
1061.03 1166.07
1061.22 1166.15
1061.4 1166.22
1061.58 1166.3
1061.77 1166.38
1061.95 1166.46
1062.14 1166.53
1062.32 1166.61
1062.51 1166.69
1062.69 1166.76
1062.88 1166.84
1063.06 1166.92
1063.24 1167
1063.43 1167.07
1063.61 1167.15
1063.8 1167.23
1063.98 1167.3
1064.17 1167.38
1064.35 1167.46
1064.54 1167.54
1064.72 1167.61
1064.91 1167.69
1065.09 1167.77
1065.27 1167.84
1065.46 1167.92
1065.64 1168
1065.83 1168.08
1066.01 1168.15
1066.2 1168.23
1066.38 1168.31
1066.57 1168.38
1066.75 1168.46
1066.94 1168.54
1067.12 1168.62
1067.3 1168.69
1067.49 1168.77
1067.67 1168.85
1067.86 1168.92
1068.04 1169
1068.23 1169.08
1068.41 1169.16
1068.6 1169.23
1068.78 1169.31
1068.96 1169.39
1069.15 1169.46
1069.33 1169.54
1069.52 1169.62
1069.7 1169.7
1069.89 1169.77
1070.07 1169.85
1070.26 1169.93
1070.44 1170
1070.62 1170.08
1070.81 1170.16
1070.99 1170.24
1071.18 1170.31
1071.36 1170.39
1071.55 1170.47
1071.73 1170.54
1071.92 1170.62
1072.1 1170.7
1072.29 1170.78
1072.47 1170.85
1072.65 1170.93
1072.84 1171.01
1073.02 1171.09
1073.21 1171.16
